,sort_up_to,pocket,auroc,model,seed
14429,9,6HIY_CA_SPM_735,0.1022280471821756,rdock,7
14430,10,6HIY_CA_SPM_735,0.1022280471821756,rdock,7
14431,11,6HIY_CA_SPM_735,0.1022280471821756,rdock,7
14432,12,6HIY_CA_SPM_735,0.1022280471821756,rdock,7
14433,13,6HIY_CA_SPM_735,0.1022280471821756,rdock,7
14434,14,6HIY_CA_SPM_735,0.1022280471821756,rdock,7
14435,15,6HIY_CA_SPM_735,0.1022280471821756,rdock,7
14436,16,6HIY_CA_SPM_735,0.1022280471821756,rdock,7
14437,17,6HIY_CA_SPM_735,0.1022280471821756,rdock,7
14438,18,6HIY_CA_SPM_735,0.8269986893840104,rdock,7
14439,19,6HIY_CA_SPM_735,0.8138925294888597,rdock,7
14440,0,6HIY_CA_SPM_735,0.051114023591087854,rdock,8
14441,1,6HIY_CA_SPM_735,0.051114023591087854,rdock,8
14442,2,6HIY_CA_SPM_735,0.051114023591087854,rdock,8
14443,3,6HIY_CA_SPM_735,0.051114023591087854,rdock,8
14444,4,6HIY_CA_SPM_735,0.051114023591087854,rdock,8
14445,5,6HIY_CA_SPM_735,0.051114023591087854,rdock,8
14446,6,6HIY_CA_SPM_735,0.051114023591087854,rdock,8
14447,7,6HIY_CA_SPM_735,0.051114023591087854,rdock,8
14448,8,6HIY_CA_SPM_735,0.051114023591087854,rdock,8
14449,9,6HIY_CA_SPM_735,0.051114023591087854,rdock,8
14450,10,6HIY_CA_SPM_735,0.051114023591087854,rdock,8
14451,11,6HIY_CA_SPM_735,0.051114023591087854,rdock,8
14452,12,6HIY_CA_SPM_735,0.051114023591087854,rdock,8
14453,13,6HIY_CA_SPM_735,0.051114023591087854,rdock,8
14454,14,6HIY_CA_SPM_735,0.051114023591087854,rdock,8
14455,15,6HIY_CA_SPM_735,0.051114023591087854,rdock,8
14456,16,6HIY_CA_SPM_735,0.051114023591087854,rdock,8
14457,17,6HIY_CA_SPM_735,0.051114023591087854,rdock,8
14458,18,6HIY_CA_SPM_735,0.051114023591087854,rdock,8
14459,19,6HIY_CA_SPM_735,0.8138925294888597,rdock,8
14460,0,6HIY_CA_SPM_735,0.22018348623853212,rdock,9
14461,1,6HIY_CA_SPM_735,0.22018348623853212,rdock,9
14462,2,6HIY_CA_SPM_735,0.22018348623853212,rdock,9
14463,3,6HIY_CA_SPM_735,0.22018348623853212,rdock,9
14464,4,6HIY_CA_SPM_735,0.22018348623853212,rdock,9
14465,5,6HIY_CA_SPM_735,0.22018348623853212,rdock,9
14466,6,6HIY_CA_SPM_735,0.22018348623853212,rdock,9
14467,7,6HIY_CA_SPM_735,0.22018348623853212,rdock,9
14468,8,6HIY_CA_SPM_735,0.22018348623853212,rdock,9
14469,9,6HIY_CA_SPM_735,0.22018348623853212,rdock,9
14470,10,6HIY_CA_SPM_735,0.22018348623853212,rdock,9
14471,11,6HIY_CA_SPM_735,0.22018348623853212,rdock,9
14472,12,6HIY_CA_SPM_735,0.22018348623853212,rdock,9
14473,13,6HIY_CA_SPM_735,0.22018348623853212,rdock,9
14474,14,6HIY_CA_SPM_735,0.22018348623853212,rdock,9
14475,15,6HIY_CA_SPM_735,0.8532110091743119,rdock,9
14476,16,6HIY_CA_SPM_735,0.8440366972477065,rdock,9
14477,17,6HIY_CA_SPM_735,0.8348623853211009,rdock,9
14478,18,6HIY_CA_SPM_735,0.8256880733944953,rdock,9
14479,19,6HIY_CA_SPM_735,0.8138925294888597,rdock,9
14480,0,6HIY_CA_SPM_735,0.8650065530799476,dock,0
14481,1,6HIY_CA_SPM_735,0.8650065530799476,dock,0
14482,2,6HIY_CA_SPM_735,0.8650065530799476,dock,0
14483,3,6HIY_CA_SPM_735,0.8532110091743119,dock,0
14484,4,6HIY_CA_SPM_735,0.8309305373525557,dock,0
14485,5,6HIY_CA_SPM_735,0.8217562254259502,dock,0
14486,6,6HIY_CA_SPM_735,0.817824377457405,dock,0
14487,7,6HIY_CA_SPM_735,0.8152031454783748,dock,0
14488,8,6HIY_CA_SPM_735,0.8152031454783748,dock,0
14489,9,6HIY_CA_SPM_735,0.8152031454783748,dock,0
14490,10,6HIY_CA_SPM_735,0.8138925294888597,dock,0
14491,11,6HIY_CA_SPM_735,0.8138925294888597,dock,0
14492,12,6HIY_CA_SPM_735,0.8138925294888597,dock,0
14493,13,6HIY_CA_SPM_735,0.8138925294888597,dock,0
14494,14,6HIY_CA_SPM_735,0.8138925294888597,dock,0
14495,15,6HIY_CA_SPM_735,0.8138925294888597,dock,0
14496,16,6HIY_CA_SPM_735,0.8138925294888597,dock,0
14497,17,6HIY_CA_SPM_735,0.8138925294888597,dock,0
14498,18,6HIY_CA_SPM_735,0.8138925294888597,dock,0
14499,19,6HIY_CA_SPM_735,0.8138925294888597,dock,0
14500,0,6HIY_CA_SPM_735,0.9187418086500655,native,0
14501,1,6HIY_CA_SPM_735,0.9187418086500655,native,0
14502,2,6HIY_CA_SPM_735,0.9724770642201834,native,0
14503,3,6HIY_CA_SPM_735,0.9541284403669725,native,0
14504,4,6HIY_CA_SPM_735,0.9423328964613368,native,0
14505,5,6HIY_CA_SPM_735,0.9344692005242464,native,0
14506,6,6HIY_CA_SPM_735,0.926605504587156,native,0
14507,7,6HIY_CA_SPM_735,0.9161205766710354,native,0
14508,8,6HIY_CA_SPM_735,0.908256880733945,native,0
14509,9,6HIY_CA_SPM_735,0.9056356487549149,native,0
14510,10,6HIY_CA_SPM_735,0.8990825688073394,native,0
14511,11,6HIY_CA_SPM_735,0.8938401048492791,native,0
14512,12,6HIY_CA_SPM_735,0.8872870249017037,native,0
14513,13,6HIY_CA_SPM_735,0.8794233289646134,native,0
14514,14,6HIY_CA_SPM_735,0.872870249017038,native,0
14515,15,6HIY_CA_SPM_735,0.8689384010484928,native,0
14516,16,6HIY_CA_SPM_735,0.8610747051114024,native,0
14517,17,6HIY_CA_SPM_735,0.8532110091743119,native,0
14518,18,6HIY_CA_SPM_735,0.8374836173001311,native,0
14519,19,6HIY_CA_SPM_735,0.8138925294888597,native,0
14520,0,6HIY_CA_SPM_735,0.8492791612057667,docknat,0
14521,1,6HIY_CA_SPM_735,0.8492791612057667,docknat,0
14522,2,6HIY_CA_SPM_735,0.8492791612057667,docknat,0
14523,3,6HIY_CA_SPM_735,0.90956749672346,docknat,0
14524,4,6HIY_CA_SPM_735,0.8820445609436435,docknat,0
14525,5,6HIY_CA_SPM_735,0.8532110091743119,docknat,0
14526,6,6HIY_CA_SPM_735,0.8387942332896461,docknat,0
14527,7,6HIY_CA_SPM_735,0.8283093053735255,docknat,0
14528,8,6HIY_CA_SPM_735,0.8230668414154653,docknat,0
14529,9,6HIY_CA_SPM_735,0.8165137614678899,docknat,0
14530,10,6HIY_CA_SPM_735,0.8165137614678899,docknat,0
14531,11,6HIY_CA_SPM_735,0.8138925294888597,docknat,0
14532,12,6HIY_CA_SPM_735,0.8138925294888597,docknat,0
14533,13,6HIY_CA_SPM_735,0.8138925294888597,docknat,0
14534,14,6HIY_CA_SPM_735,0.8138925294888597,docknat,0
14535,15,6HIY_CA_SPM_735,0.8138925294888597,docknat,0
14536,16,6HIY_CA_SPM_735,0.8138925294888597,docknat,0
14537,17,6HIY_CA_SPM_735,0.8138925294888597,docknat,0
14538,18,6HIY_CA_SPM_735,0.8138925294888597,docknat,0
14539,19,6HIY_CA_SPM_735,0.8138925294888597,docknat,0
14540,0,6HIY_CA_SPM_735,0.8492791612057667,rdocknat,0
14541,1,6HIY_CA_SPM_735,0.8492791612057667,rdocknat,0
14542,2,6HIY_CA_SPM_735,0.8492791612057667,rdocknat,0
14543,3,6HIY_CA_SPM_735,0.8466579292267365,rdocknat,0
14544,4,6HIY_CA_SPM_735,0.817824377457405,rdocknat,0
14545,5,6HIY_CA_SPM_735,0.7916120576671035,rdocknat,0
14546,6,6HIY_CA_SPM_735,0.7837483617300132,rdocknat,0
14547,7,6HIY_CA_SPM_735,0.7798165137614679,rdocknat,0
14548,8,6HIY_CA_SPM_735,0.7785058977719528,rdocknat,0
14549,9,6HIY_CA_SPM_735,0.7785058977719528,rdocknat,0
14550,10,6HIY_CA_SPM_735,0.7785058977719528,rdocknat,0
14551,11,6HIY_CA_SPM_735,0.7785058977719528,rdocknat,0
14552,12,6HIY_CA_SPM_735,0.7771952817824377,rdocknat,0
14553,13,6HIY_CA_SPM_735,0.7771952817824377,rdocknat,0
14554,14,6HIY_CA_SPM_735,0.7771952817824377,rdocknat,0
14555,15,6HIY_CA_SPM_735,0.7785058977719528,rdocknat,0
14556,16,6HIY_CA_SPM_735,0.7785058977719528,rdocknat,0
14557,17,6HIY_CA_SPM_735,0.7771952817824377,rdocknat,0
14558,18,6HIY_CA_SPM_735,0.7771952817824377,rdocknat,0
14559,19,6HIY_CA_SPM_735,0.7771952817824377,rdocknat,0
14560,0,6LAU_A_GTP_103,0.3495400788436268,rdock,0
14561,1,6LAU_A_GTP_103,0.3495400788436268,rdock,0
14562,2,6LAU_A_GTP_103,0.3495400788436268,rdock,0
14563,3,6LAU_A_GTP_103,0.3495400788436268,rdock,0
14564,4,6LAU_A_GTP_103,0.3495400788436268,rdock,0
14565,5,6LAU_A_GTP_103,0.3495400788436268,rdock,0
14566,6,6LAU_A_GTP_103,0.3495400788436268,rdock,0
14567,7,6LAU_A_GTP_103,0.3495400788436268,rdock,0
14568,8,6LAU_A_GTP_103,0.3495400788436268,rdock,0
14569,9,6LAU_A_GTP_103,0.3495400788436268,rdock,0
14570,10,6LAU_A_GTP_103,0.3495400788436268,rdock,0
14571,11,6LAU_A_GTP_103,0.3495400788436268,rdock,0
14572,12,6LAU_A_GTP_103,0.3495400788436268,rdock,0
14573,13,6LAU_A_GTP_103,0.9448094612352168,rdock,0
14574,14,6LAU_A_GTP_103,0.9408672798948752,rdock,0
14575,15,6LAU_A_GTP_103,0.9356110381077529,rdock,0
14576,16,6LAU_A_GTP_103,0.9303547963206308,rdock,0
14577,17,6LAU_A_GTP_103,0.9277266754270697,rdock,0
14578,18,6LAU_A_GTP_103,0.9264126149802892,rdock,0
14579,19,6LAU_A_GTP_103,0.9145860709592641,rdock,0
14580,0,6LAU_A_GTP_103,0.9369250985545335,rdock,1
14581,1,6LAU_A_GTP_103,0.9369250985545335,rdock,1
14582,2,6LAU_A_GTP_103,0.9947437582128777,rdock,1
14583,3,6LAU_A_GTP_103,0.988173455978975,rdock,1
14584,4,6LAU_A_GTP_103,0.9789750328515112,rdock,1
14585,5,6LAU_A_GTP_103,0.9750328515111695,rdock,1
14586,6,6LAU_A_GTP_103,0.9724047306176085,rdock,1
14587,7,6LAU_A_GTP_103,0.9671484888304862,rdock,1
14588,8,6LAU_A_GTP_103,0.9658344283837057,rdock,1
14589,9,6LAU_A_GTP_103,0.961892247043364,rdock,1
14590,10,6LAU_A_GTP_103,0.9553219448094612,rdock,1
14591,11,6LAU_A_GTP_103,0.9474375821287779,rdock,1
14592,12,6LAU_A_GTP_103,0.9448094612352168,rdock,1
14593,13,6LAU_A_GTP_103,0.938239159001314,rdock,1
14594,14,6LAU_A_GTP_103,0.9369250985545335,rdock,1
14595,15,6LAU_A_GTP_103,0.9329829172141919,rdock,1
14596,16,6LAU_A_GTP_103,0.9277266754270697,rdock,1
14597,17,6LAU_A_GTP_103,0.9250985545335085,rdock,1
14598,18,6LAU_A_GTP_103,0.9185282522996058,rdock,1
14599,19,6LAU_A_GTP_103,0.9145860709592641,rdock,1
14600,0,6LAU_A_GTP_103,0.4822601839684626,rdock,2
14601,1,6LAU_A_GTP_103,0.4822601839684626,rdock,2
14602,2,6LAU_A_GTP_103,0.4822601839684626,rdock,2
14603,3,6LAU_A_GTP_103,0.4822601839684626,rdock,2
14604,4,6LAU_A_GTP_103,0.4822601839684626,rdock,2
14605,5,6LAU_A_GTP_103,0.4822601839684626,rdock,2
14606,6,6LAU_A_GTP_103,0.4822601839684626,rdock,2
14607,7,6LAU_A_GTP_103,0.4822601839684626,rdock,2
14608,8,6LAU_A_GTP_103,0.4822601839684626,rdock,2
14609,9,6LAU_A_GTP_103,0.4822601839684626,rdock,2
14610,10,6LAU_A_GTP_103,0.9592641261498029,rdock,2
14611,11,6LAU_A_GTP_103,0.9579500657030223,rdock,2
14612,12,6LAU_A_GTP_103,0.9526938239159002,rdock,2
14613,13,6LAU_A_GTP_103,0.9474375821287779,rdock,2
14614,14,6LAU_A_GTP_103,0.9448094612352168,rdock,2
14615,15,6LAU_A_GTP_103,0.9408672798948752,rdock,2
14616,16,6LAU_A_GTP_103,0.9356110381077529,rdock,2
14617,17,6LAU_A_GTP_103,0.9316688567674113,rdock,2
14618,18,6LAU_A_GTP_103,0.923784494086728,rdock,2
14619,19,6LAU_A_GTP_103,0.9145860709592641,rdock,2
14620,0,6LAU_A_GTP_103,0.22864651773981604,rdock,3
14621,1,6LAU_A_GTP_103,0.22864651773981604,rdock,3
14622,2,6LAU_A_GTP_103,0.22864651773981604,rdock,3
14623,3,6LAU_A_GTP_103,0.22864651773981604,rdock,3
14624,4,6LAU_A_GTP_103,0.22864651773981604,rdock,3
14625,5,6LAU_A_GTP_103,0.22864651773981604,rdock,3
14626,6,6LAU_A_GTP_103,0.22864651773981604,rdock,3
14627,7,6LAU_A_GTP_103,0.22864651773981604,rdock,3
14628,8,6LAU_A_GTP_103,0.22864651773981604,rdock,3
14629,9,6LAU_A_GTP_103,0.22864651773981604,rdock,3
14630,10,6LAU_A_GTP_103,0.22864651773981604,rdock,3
14631,11,6LAU_A_GTP_103,0.22864651773981604,rdock,3
14632,12,6LAU_A_GTP_103,0.22864651773981604,rdock,3
14633,13,6LAU_A_GTP_103,0.22864651773981604,rdock,3
14634,14,6LAU_A_GTP_103,0.22864651773981604,rdock,3
14635,15,6LAU_A_GTP_103,0.9329829172141919,rdock,3
14636,16,6LAU_A_GTP_103,0.9290407358738502,rdock,3
14637,17,6LAU_A_GTP_103,0.923784494086728,rdock,3
14638,18,6LAU_A_GTP_103,0.9224704336399474,rdock,3
14639,19,6LAU_A_GTP_103,0.9145860709592641,rdock,3
14640,0,6LAU_A_GTP_103,0.11432325886990802,rdock,4
14641,1,6LAU_A_GTP_103,0.11432325886990802,rdock,4
14642,2,6LAU_A_GTP_103,0.11432325886990802,rdock,4
14643,3,6LAU_A_GTP_103,0.11432325886990802,rdock,4
14644,4,6LAU_A_GTP_103,0.11432325886990802,rdock,4
14645,5,6LAU_A_GTP_103,0.11432325886990802,rdock,4
14646,6,6LAU_A_GTP_103,0.11432325886990802,rdock,4
14647,7,6LAU_A_GTP_103,0.11432325886990802,rdock,4
14648,8,6LAU_A_GTP_103,0.11432325886990802,rdock,4
14649,9,6LAU_A_GTP_103,0.11432325886990802,rdock,4
14650,10,6LAU_A_GTP_103,0.11432325886990802,rdock,4
14651,11,6LAU_A_GTP_103,0.11432325886990802,rdock,4
14652,12,6LAU_A_GTP_103,0.11432325886990802,rdock,4
14653,13,6LAU_A_GTP_103,0.11432325886990802,rdock,4
14654,14,6LAU_A_GTP_103,0.11432325886990802,rdock,4
14655,15,6LAU_A_GTP_103,0.11432325886990802,rdock,4
14656,16,6LAU_A_GTP_103,0.11432325886990802,rdock,4
14657,17,6LAU_A_GTP_103,0.9329829172141919,rdock,4
14658,18,6LAU_A_GTP_103,0.9224704336399474,rdock,4
14659,19,6LAU_A_GTP_103,0.9145860709592641,rdock,4
14660,0,6LAU_A_GTP_103,0.9566360052562418,rdock,5
14661,1,6LAU_A_GTP_103,0.9960578186596584,rdock,5
14662,2,6LAU_A_GTP_103,0.9947437582128777,rdock,5
14663,3,6LAU_A_GTP_103,0.988173455978975,rdock,5
14664,4,6LAU_A_GTP_103,0.9829172141918529,rdock,5
14665,5,6LAU_A_GTP_103,0.9802890932982917,rdock,5
14666,6,6LAU_A_GTP_103,0.9684625492772667,rdock,5
14667,7,6LAU_A_GTP_103,0.9671484888304862,rdock,5
14668,8,6LAU_A_GTP_103,0.9605781865965834,rdock,5
14669,9,6LAU_A_GTP_103,0.9553219448094612,rdock,5
14670,10,6LAU_A_GTP_103,0.9540078843626807,rdock,5
14671,11,6LAU_A_GTP_103,0.9513797634691196,rdock,5
14672,12,6LAU_A_GTP_103,0.9474375821287779,rdock,5
14673,13,6LAU_A_GTP_103,0.9448094612352168,rdock,5
14674,14,6LAU_A_GTP_103,0.9395532194480947,rdock,5
14675,15,6LAU_A_GTP_103,0.9342969776609724,rdock,5
14676,16,6LAU_A_GTP_103,0.9303547963206308,rdock,5
14677,17,6LAU_A_GTP_103,0.9264126149802892,rdock,5
14678,18,6LAU_A_GTP_103,0.9185282522996058,rdock,5
14679,19,6LAU_A_GTP_103,0.9145860709592641,rdock,5
14680,0,6LAU_A_GTP_103,0.9750328515111695,rdock,6
14681,1,6LAU_A_GTP_103,0.988173455978975,rdock,6
14682,2,6LAU_A_GTP_103,0.9829172141918529,rdock,6
14683,3,6LAU_A_GTP_103,0.9750328515111695,rdock,6
14684,4,6LAU_A_GTP_103,0.9724047306176085,rdock,6
14685,5,6LAU_A_GTP_103,0.9724047306176085,rdock,6
14686,6,6LAU_A_GTP_103,0.9684625492772667,rdock,6
14687,7,6LAU_A_GTP_103,0.961892247043364,rdock,6
14688,8,6LAU_A_GTP_103,0.9540078843626807,rdock,6
14689,9,6LAU_A_GTP_103,0.9513797634691196,rdock,6
14690,10,6LAU_A_GTP_103,0.9487516425755584,rdock,6
14691,11,6LAU_A_GTP_103,0.9448094612352168,rdock,6
14692,12,6LAU_A_GTP_103,0.9369250985545335,rdock,6
14693,13,6LAU_A_GTP_103,0.9342969776609724,rdock,6
14694,14,6LAU_A_GTP_103,0.9316688567674113,rdock,6
14695,15,6LAU_A_GTP_103,0.9290407358738502,rdock,6
14696,16,6LAU_A_GTP_103,0.923784494086728,rdock,6
14697,17,6LAU_A_GTP_103,0.923784494086728,rdock,6
14698,18,6LAU_A_GTP_103,0.9198423127463864,rdock,6
14699,19,6LAU_A_GTP_103,0.9145860709592641,rdock,6
14700,0,6LAU_A_GTP_103,0.08278580814717473,rdock,7
14701,1,6LAU_A_GTP_103,0.08278580814717473,rdock,7
14702,2,6LAU_A_GTP_103,0.08278580814717473,rdock,7
14703,3,6LAU_A_GTP_103,0.08278580814717473,rdock,7
14704,4,6LAU_A_GTP_103,0.08278580814717473,rdock,7
14705,5,6LAU_A_GTP_103,0.08278580814717473,rdock,7
14706,6,6LAU_A_GTP_103,0.08278580814717473,rdock,7
14707,7,6LAU_A_GTP_103,0.08278580814717473,rdock,7
14708,8,6LAU_A_GTP_103,0.08278580814717473,rdock,7
14709,9,6LAU_A_GTP_103,0.08278580814717473,rdock,7
14710,10,6LAU_A_GTP_103,0.08278580814717473,rdock,7
14711,11,6LAU_A_GTP_103,0.08278580814717473,rdock,7
14712,12,6LAU_A_GTP_103,0.08278580814717473,rdock,7
14713,13,6LAU_A_GTP_103,0.08278580814717473,rdock,7
14714,14,6LAU_A_GTP_103,0.08278580814717473,rdock,7
14715,15,6LAU_A_GTP_103,0.08278580814717473,rdock,7
14716,16,6LAU_A_GTP_103,0.08278580814717473,rdock,7
14717,17,6LAU_A_GTP_103,0.08278580814717473,rdock,7
14718,18,6LAU_A_GTP_103,0.9172141918528253,rdock,7
14719,19,6LAU_A_GTP_103,0.9145860709592641,rdock,7
14720,0,6LAU_A_GTP_103,0.8620236530880421,rdock,8
14721,1,6LAU_A_GTP_103,0.8620236530880421,rdock,8
14722,2,6LAU_A_GTP_103,0.8620236530880421,rdock,8
14723,3,6LAU_A_GTP_103,0.9829172141918529,rdock,8
14724,4,6LAU_A_GTP_103,0.9763469119579501,rdock,8
14725,5,6LAU_A_GTP_103,0.973718791064389,rdock,8
14726,6,6LAU_A_GTP_103,0.9684625492772667,rdock,8
14727,7,6LAU_A_GTP_103,0.9645203679369251,rdock,8
14728,8,6LAU_A_GTP_103,0.9592641261498029,rdock,8
14729,9,6LAU_A_GTP_103,0.9579500657030223,rdock,8
14730,10,6LAU_A_GTP_103,0.9500657030223391,rdock,8
14731,11,6LAU_A_GTP_103,0.9448094612352168,rdock,8
14732,12,6LAU_A_GTP_103,0.9421813403416557,rdock,8
14733,13,6LAU_A_GTP_103,0.9408672798948752,rdock,8
14734,14,6LAU_A_GTP_103,0.9342969776609724,rdock,8
14735,15,6LAU_A_GTP_103,0.923784494086728,rdock,8
14736,16,6LAU_A_GTP_103,0.9211563731931669,rdock,8
14737,17,6LAU_A_GTP_103,0.9198423127463864,rdock,8
14738,18,6LAU_A_GTP_103,0.9145860709592641,rdock,8
14739,19,6LAU_A_GTP_103,0.9145860709592641,rdock,8
14740,0,6LAU_A_GTP_103,0.5913272010512484,rdock,9
14741,1,6LAU_A_GTP_103,0.5913272010512484,rdock,9
14742,2,6LAU_A_GTP_103,0.5913272010512484,rdock,9
14743,3,6LAU_A_GTP_103,0.5913272010512484,rdock,9
14744,4,6LAU_A_GTP_103,0.5913272010512484,rdock,9
14745,5,6LAU_A_GTP_103,0.5913272010512484,rdock,9
14746,6,6LAU_A_GTP_103,0.5913272010512484,rdock,9
14747,7,6LAU_A_GTP_103,0.5913272010512484,rdock,9
14748,8,6LAU_A_GTP_103,0.9605781865965834,rdock,9
14749,9,6LAU_A_GTP_103,0.9579500657030223,rdock,9
14750,10,6LAU_A_GTP_103,0.9553219448094612,rdock,9
14751,11,6LAU_A_GTP_103,0.9500657030223391,rdock,9
14752,12,6LAU_A_GTP_103,0.9448094612352168,rdock,9
14753,13,6LAU_A_GTP_103,0.9421813403416557,rdock,9
14754,14,6LAU_A_GTP_103,0.938239159001314,rdock,9
14755,15,6LAU_A_GTP_103,0.9342969776609724,rdock,9
14756,16,6LAU_A_GTP_103,0.9303547963206308,rdock,9
14757,17,6LAU_A_GTP_103,0.9250985545335085,rdock,9
14758,18,6LAU_A_GTP_103,0.9185282522996058,rdock,9
14759,19,6LAU_A_GTP_103,0.9145860709592641,rdock,9
14760,0,6LAU_A_GTP_103,0.9973718791064389,dock,0
14761,1,6LAU_A_GTP_103,0.9750328515111695,dock,0
14762,2,6LAU_A_GTP_103,0.9448094612352168,dock,0
14763,3,6LAU_A_GTP_103,0.9356110381077529,dock,0
14764,4,6LAU_A_GTP_103,0.9250985545335085,dock,0
14765,5,6LAU_A_GTP_103,0.923784494086728,dock,0
14766,6,6LAU_A_GTP_103,0.9211563731931669,dock,0
14767,7,6LAU_A_GTP_103,0.9211563731931669,dock,0
14768,8,6LAU_A_GTP_103,0.9185282522996058,dock,0
14769,9,6LAU_A_GTP_103,0.9159001314060446,dock,0
14770,10,6LAU_A_GTP_103,0.9159001314060446,dock,0
14771,11,6LAU_A_GTP_103,0.9145860709592641,dock,0
14772,12,6LAU_A_GTP_103,0.9145860709592641,dock,0
14773,13,6LAU_A_GTP_103,0.9145860709592641,dock,0
14774,14,6LAU_A_GTP_103,0.9145860709592641,dock,0
14775,15,6LAU_A_GTP_103,0.9145860709592641,dock,0
14776,16,6LAU_A_GTP_103,0.9145860709592641,dock,0
14777,17,6LAU_A_GTP_103,0.9145860709592641,dock,0
14778,18,6LAU_A_GTP_103,0.9145860709592641,dock,0
14779,19,6LAU_A_GTP_103,0.9145860709592641,dock,0
14780,0,6LAU_A_GTP_103,0.80946123521682,native,0
14781,1,6LAU_A_GTP_103,0.80946123521682,native,0
14782,2,6LAU_A_GTP_103,0.80946123521682,native,0
14783,3,6LAU_A_GTP_103,0.80946123521682,native,0
14784,4,6LAU_A_GTP_103,0.9697766097240473,native,0
14785,5,6LAU_A_GTP_103,0.9645203679369251,native,0
14786,6,6LAU_A_GTP_103,0.9566360052562418,native,0
14787,7,6LAU_A_GTP_103,0.9500657030223391,native,0
14788,8,6LAU_A_GTP_103,0.9487516425755584,native,0
14789,9,6LAU_A_GTP_103,0.9474375821287779,native,0
14790,10,6LAU_A_GTP_103,0.9448094612352168,native,0
14791,11,6LAU_A_GTP_103,0.9421813403416557,native,0
14792,12,6LAU_A_GTP_103,0.9395532194480947,native,0
14793,13,6LAU_A_GTP_103,0.938239159001314,native,0
14794,14,6LAU_A_GTP_103,0.938239159001314,native,0
14795,15,6LAU_A_GTP_103,0.9356110381077529,native,0
14796,16,6LAU_A_GTP_103,0.9316688567674113,native,0
14797,17,6LAU_A_GTP_103,0.9250985545335085,native,0
14798,18,6LAU_A_GTP_103,0.9172141918528253,native,0
14799,19,6LAU_A_GTP_103,0.9145860709592641,native,0
14800,0,6LAU_A_GTP_103,0.9947437582128777,docknat,0
14801,1,6LAU_A_GTP_103,0.9829172141918529,docknat,0
14802,2,6LAU_A_GTP_103,0.9658344283837057,docknat,0
14803,3,6LAU_A_GTP_103,0.9448094612352168,docknat,0
14804,4,6LAU_A_GTP_103,0.9395532194480947,docknat,0
14805,5,6LAU_A_GTP_103,0.9342969776609724,docknat,0
14806,6,6LAU_A_GTP_103,0.9250985545335085,docknat,0
14807,7,6LAU_A_GTP_103,0.9198423127463864,docknat,0
14808,8,6LAU_A_GTP_103,0.9198423127463864,docknat,0
14809,9,6LAU_A_GTP_103,0.9172141918528253,docknat,0
14810,10,6LAU_A_GTP_103,0.9145860709592641,docknat,0
14811,11,6LAU_A_GTP_103,0.9145860709592641,docknat,0
14812,12,6LAU_A_GTP_103,0.9145860709592641,docknat,0
14813,13,6LAU_A_GTP_103,0.9145860709592641,docknat,0
14814,14,6LAU_A_GTP_103,0.9145860709592641,docknat,0
14815,15,6LAU_A_GTP_103,0.9145860709592641,docknat,0
14816,16,6LAU_A_GTP_103,0.9145860709592641,docknat,0
14817,17,6LAU_A_GTP_103,0.9145860709592641,docknat,0
14818,18,6LAU_A_GTP_103,0.9145860709592641,docknat,0
14819,19,6LAU_A_GTP_103,0.9145860709592641,docknat,0
14820,0,6LAU_A_GTP_103,0.9947437582128777,rdocknat,0
14821,1,6LAU_A_GTP_103,0.9921156373193167,rdocknat,0
14822,2,6LAU_A_GTP_103,0.988173455978975,rdocknat,0
14823,3,6LAU_A_GTP_103,0.988173455978975,rdocknat,0
14824,4,6LAU_A_GTP_103,0.9868593955321945,rdocknat,0
14825,5,6LAU_A_GTP_103,0.988173455978975,rdocknat,0
14826,6,6LAU_A_GTP_103,0.9868593955321945,rdocknat,0
14827,7,6LAU_A_GTP_103,0.9868593955321945,rdocknat,0
14828,8,6LAU_A_GTP_103,0.9868593955321945,rdocknat,0
14829,9,6LAU_A_GTP_103,0.9868593955321945,rdocknat,0
14830,10,6LAU_A_GTP_103,0.9894875164257556,rdocknat,0
14831,11,6LAU_A_GTP_103,0.9894875164257556,rdocknat,0
14832,12,6LAU_A_GTP_103,0.988173455978975,rdocknat,0
14833,13,6LAU_A_GTP_103,0.988173455978975,rdocknat,0
14834,14,6LAU_A_GTP_103,0.9868593955321945,rdocknat,0
14835,15,6LAU_A_GTP_103,0.9894875164257556,rdocknat,0
14836,16,6LAU_A_GTP_103,0.988173455978975,rdocknat,0
14837,17,6LAU_A_GTP_103,0.988173455978975,rdocknat,0
14838,18,6LAU_A_GTP_103,0.9894875164257556,rdocknat,0
14839,19,6LAU_A_GTP_103,0.9894875164257556,rdocknat,0
14840,0,6OM6_1_KKL_3301,0.8885976408912188,rdock,0
14841,1,6OM6_1_KKL_3301,0.8885976408912188,rdock,0
14842,2,6OM6_1_KKL_3301,0.8885976408912188,rdock,0
14843,3,6OM6_1_KKL_3301,0.9698558322411533,rdock,0
14844,4,6OM6_1_KKL_3301,0.9515072083879423,rdock,0
14845,5,6OM6_1_KKL_3301,0.9410222804718218,rdock,0
14846,6,6OM6_1_KKL_3301,0.9187418086500655,rdock,0
14847,7,6OM6_1_KKL_3301,0.8990825688073394,rdock,0
14848,8,6OM6_1_KKL_3301,0.8846657929226737,rdock,0
14849,9,6OM6_1_KKL_3301,0.8715596330275229,rdock,0
